"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
23343,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",677,"Odhari","","Village development committee","Village development committee"
23344,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",678,"Tolijaisi","","Village development committee","Village development committee"
23345,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",679,"Pipalkot","","Village development committee","Village development committee"
23346,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",680,"Kalika","","Village development committee","Village development committee"
23347,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",681,"Bada Khola","","Village development committee","Village development committee"
23348,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",682,"Badabhairab","","Village development committee","Village development committee"
23349,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",683,"Badalamji","","Village development committee","Village development committee"
23350,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",684,"Bansi","","Village development committee","Village development committee"
23351,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",685,"Gauri","","Village development committee","Village development committee"
23352,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",686,"Baraha","","Village development committee","Village development committee"
23353,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",687,"Chauratha","","Village development committee","Village development committee"
23354,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",688,"DadaParajul","","Village development committee","Village development committee"
23355,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",689,"Dullu","","Village development committee","Village development committee"
23356,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",690,"Salleri","","Village development committee","Village development committee"
23357,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",691,"Room","","Village development committee","Village development committee"
23358,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",692,"Gamaudi","","Village development committee","Village development committee"
23359,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",693,"Jaganath","","Village development committee","Village development committee"
23360,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",694,"Toli","","Village development committee","Village development committee"
23361,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",695,"Jambukandh","","Village development committee","Village development committee"
23362,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",696,"Goganpani","","Village development committee","Village development committee"
23363,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",697,"Kharigera","","Village development committee","Village development committee"
23364,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",698,"Seri","","Village development committee","Village development committee"
23365,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",699,"RawatKot","","Village development committee","Village development committee"
23366,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",700,"Piladi","","Village development committee","Village development committee"
23367,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",701,"Baluwatar","","Village development committee","Village development committee"
23368,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",702,"Chamunda","","Village development committee","Village development committee"
23369,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",703,"Kusapani","","Village development committee","Village development committee"
23370,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",704,"RakamKarnali","","Village development committee","Village development committee"
23371,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",705,"Santalla","","Village development committee","Village development committee"
23372,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",706,"Sigaudi","","Village development committee","Village development committee"
23373,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",707,"Sinhasain","","Village development committee","Village development committee"
23374,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",708,"Tilepata","","Village development committee","Village development committee"
23375,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",709,"Padukasthan","","Village development committee","Village development committee"
23376,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",710,"Nomule","","Village development committee","Village development committee"
23377,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",711,"NauleKatuwal","","Village development committee","Village development committee"
23378,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",712,"NarayanN.P.","","Village development committee","Village development committee"
23379,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",713,"LyatiBindraseni","","Village development committee","Village development committee"
23380,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",47,"Dailekh",714,"KalBhairab","","Village development committee","Village development committee"
23381,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1338,"Paink","","Village development committee","Village development committee"
23382,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1339,"Dhime","","Village development committee","Village development committee"
23383,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1340,"Lahai","","Village development committee","Village development committee"
23384,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1341,"Dandagaun","","Village development committee","Village development committee"
23385,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1342,"Salma","","Village development committee","Village development committee"
23386,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1343,"Sima","","Village development committee","Village development committee"
23387,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1344,"Ramidanda","","Village development committee","Village development committee"
23388,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1345,"Punama","","Village development committee","Village development committee"
23389,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1346,"Daha","","Village development committee","Village development committee"
23390,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1347,"Garkhakot","","Village development committee","Village development committee"
23391,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1348,"JungaThapachaur","","Village development committee","Village development committee"
23392,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1349,"Dasera","","Village development committee","Village development committee"
23393,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1350,"Khagenkot","","Village development committee","Village development committee"
23394,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1351,"Pajaru","","Village development committee","Village development committee"
23395,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1352,"Suwanauli","","Village development committee","Village development committee"
23396,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1353,"Bhagawatitol","","Village development committee","Village development committee"
23397,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1354,"Nayakwada","","Village development committee","Village development committee"
23398,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1355,"Ragda","","Village development committee","Village development committee"
23399,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1356,"Rokayagaun","","Village development committee","Village development committee"
23400,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1357,"Sakala","","Village development committee","Village development committee"
23401,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1358,"Majhakot","","Village development committee","Village development committee"
23402,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1359,"Kortrang","","Village development committee","Village development committee"
23403,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1360,"Karkigaun","","Village development committee","Village development committee"
23404,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1361,"Jhapra","","Village development committee","Village development committee"
23405,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1362,"Jagatipur","","Village development committee","Village development committee"
23406,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1363,"Talegaun","","Village development committee","Village development committee"
23407,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1364,"Khalanga","","Village development committee","Village development committee"
23408,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1365,"Bhoor","","Village development committee","Village development committee"
23409,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1366,"Archhani","","Village development committee","Village development committee"
23410,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",48,"Jajarkot",1367,"ThalaRaikar","","Village development committee","Village development committee"
23411,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3761,"Pamka","","Village development committee","Village development committee"
23412,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3762,"Awalching","","Village development committee","Village development committee"
23413,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3763,"BirendranagarN.P.","","Village development committee","Village development committee"
23414,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3764,"Chhinchu","","Village development committee","Village development committee"
23415,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3765,"Dandakhali","","Village development committee","Village development committee"
23416,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3766,"Ghumkhahare","","Village development committee","Village development committee"
23417,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3767,"Gumi","","Village development committee","Village development committee"
23418,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3768,"Kalyan","","Village development committee","Village development committee"
23419,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3769,"Mehelkuna","","Village development committee","Village development committee"
23420,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3770,"Maintada","","Village development committee","Village development committee"
23421,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3771,"Kunathari","","Village development committee","Village development committee"
23422,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3772,"Kaprichaur","","Village development committee","Village development committee"
23423,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3773,"Kafalkot","","Village development committee","Village development committee"
23424,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3774,"Jarbuta","","Village development committee","Village development committee"
23425,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3775,"Guthu","","Village development committee","Village development committee"
23426,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3776,"Ghoreta","","Village development committee","Village development committee"
23427,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3777,"GhatGaun","","Village development committee","Village development committee"
23428,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3778,"Garpan","","Village development committee","Village development committee"
23429,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3779,"GadiBayalkada","","Village development committee","Village development committee"
23430,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3780,"Dasarathpur","","Village development committee","Village development committee"
23431,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3781,"Dahachaur","","Village development committee","Village development committee"
23432,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3782,"Bijaura","","Village development committee","Village development committee"
23433,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3783,"Bidyapur","","Village development committee","Village development committee"
23434,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3784,"Khanikholla","","Village development committee","Village development committee"
23435,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3785,"Betan","","Village development committee","Village development committee"
23436,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3786,"Ramghat","","Village development committee","Village development committee"
23437,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3787,"Bajedichaur","","Village development committee","Village development committee"
23438,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3788,"Agragaun","","Village development committee","Village development committee"
23439,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3789,"Babiyachaur","","Village development committee","Village development committee"
23440,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3790,"Neta","","Village development committee","Village development committee"
23441,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3791,"Sahare","","Village development committee","Village development committee"
23442,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3792,"Latikoili","","Village development committee","Village development committee"
23443,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3793,"Uttarganga","","Village development committee","Village development committee"
23444,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3794,"Taranga","","Village development committee","Village development committee"
23445,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3795,"Satakhani","","Village development committee","Village development committee"
23446,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3796,"Salkot","","Village development committee","Village development committee"
23447,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3797,"Lekhfarsa","","Village development committee","Village development committee"
23448,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3798,"Ratu","","Village development committee","Village development committee"
23449,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3799,"Rakam","","Village development committee","Village development committee"
23450,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3800,"Pokharikanda","","Village development committee","Village development committee"
23451,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3801,"Malarani","","Village development committee","Village development committee"
23452,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3802,"Lekhparajul","","Village development committee","Village development committee"
23453,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3803,"Lagaam","","Village development committee","Village development committee"
23454,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3804,"Lekhgaun","","Village development committee","Village development committee"
23455,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3805,"Matela","","Village development committee","Village development committee"
23456,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3806,"Hariharpur","","Village development committee","Village development committee"
23457,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3807,"Dharapani","","Village development committee","Village development committee"
23458,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3808,"Tatopani","","Village development committee","Village development committee"
23459,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3809,"Chapre","","Village development committee","Village development committee"
23460,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3810,"Rajena","","Village development committee","Village development committee"
23461,157,"NPL","Nepal",4,"Mid-Western",9,"Bheri",49,"Surkhet",3811,"Ranibas","","Village development committee","Village development committee"
23462,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1041,"Chharka","","Village development committee","Village development committee"
23463,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1042,"Bhijer","","Village development committee","Village development committee"
23464,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1043,"Jufal","","Village development committee","Village development committee"
23465,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1044,"Majhfal","","Village development committee","Village development committee"
23466,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1045,"Tripurakot","","Village development committee","Village development committee"
23467,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1046,"Tinje","","Village development committee","Village development committee"
23468,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1047,"Saldang","","Village development committee","Village development committee"
23469,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1048,"Narku","","Village development committee","Village development committee"
23470,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1049,"Rimi","","Village development committee","Village development committee"
23471,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1050,"Sahartara","","Village development committee","Village development committee"
23472,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1051,"Raha","","Village development committee","Village development committee"
23473,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1052,"Dho","","Village development committee","Village development committee"
23474,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1053,"Sarmi","","Village development committee","Village development committee"
23475,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1054,"Suhun","","Village development committee","Village development committee"
23476,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1055,"Phoksundo","","Village development committee","Village development committee"
23477,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1056,"Pahada","","Village development committee","Village development committee"
23478,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1057,"Mukot","","Village development committee","Village development committee"
23479,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1058,"Lawan","","Village development committee","Village development committee"
23480,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1059,"Kaigaun","","Village development committee","Village development committee"
23481,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1060,"Dunai","","Village development committee","Village development committee"
23482,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1061,"Likhu","","Village development committee","Village development committee"
23483,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1062,"Kalika","","Village development committee","Village development committee"
23484,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",50,"Dolpa",1063,"Lahai","","Village development committee","Village development committee"
23485,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1262,"Chhipra","","Village development committee","Village development committee"
23486,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1263,"Kalika","","Village development committee","Village development committee"
23487,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1264,"ShreeNagar","","Village development committee","Village development committee"
23488,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1265,"Syada","","Village development committee","Village development committee"
23489,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1266,"Shreemastha","","Village development committee","Village development committee"
23490,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1267,"Mimi","","Village development committee","Village development committee"
23491,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1268,"Limi","","Village development committee","Village development committee"
23492,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1269,"Jair","","Village development committee","Village development committee"
23493,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1270,"Gothi","","Village development committee","Village development committee"
23494,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1271,"Darma","","Village development committee","Village development committee"
23495,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1272,"Lali","","Village development committee","Village development committee"
23496,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1273,"Bargaun","","Village development committee","Village development committee"
23497,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1274,"Rodikot","","Village development committee","Village development committee"
23498,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1275,"Thehe","","Village development committee","Village development committee"
23499,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1276,"Simikot","","Village development committee","Village development committee"
23500,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1277,"Dandafaya","","Village development committee","Village development committee"
23501,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1278,"Saya(Sama)","","Village development committee","Village development committee"
23502,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1279,"Baraigaun","","Village development committee","Village development committee"
23503,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1280,"Sarkeedeu","","Village development committee","Village development committee"
23504,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1281,"Raya","","Village development committee","Village development committee"
23505,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1282,"Muchu","","Village development committee","Village development committee"
23506,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1283,"Melchham","","Village development committee","Village development committee"
23507,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1284,"Maila","","Village development committee","Village development committee"
23508,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1285,"Madana","","Village development committee","Village development committee"
23509,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1286,"Kharpunath","","Village development committee","Village development committee"
23510,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1287,"Khagalgaun","","Village development committee","Village development committee"
23511,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",51,"Humla",1288,"Hepka","","Village development committee","Village development committee"
23512,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1419,"Tatopani","","Village development committee","Village development committee"
23513,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1420,"Labhra","","Village development committee","Village development committee"
23514,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1421,"Tamti","","Village development committee","Village development committee"
23515,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1422,"Shanigaun","","Village development committee","Village development committee"
23516,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1423,"Patmara","","Village development committee","Village development committee"
23517,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1424,"Patarasi","","Village development committee","Village development committee"
23518,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1425,"Pandawagufa","","Village development committee","Village development committee"
23519,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1426,"Narakot","","Village development committee","Village development committee"
23520,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1427,"Malikathota","","Village development committee","Village development committee"
23521,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1428,"Malikabota","","Village development committee","Village development committee"
23522,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1429,"Talium","","Village development committee","Village development committee"
23523,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1430,"Mahatgaun","","Village development committee","Village development committee"
23524,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1431,"MahabePattharkhola","","Village development committee","Village development committee"
23525,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1432,"Lihi(Rara)","","Village development committee","Village development committee"
23526,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1433,"Kudari","","Village development committee","Village development committee"
23527,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1434,"Kartikswami","","Village development committee","Village development committee"
23528,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1435,"Kanakasundari","","Village development committee","Village development committee"
23529,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1436,"Kalika","","Village development committee","Village development committee"
23530,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1437,"Haku","","Village development committee","Village development committee"
23531,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1438,"Guthichaur","","Village development committee","Village development committee"
23532,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1439,"GhodeMahadev","","Village development committee","Village development committee"
23533,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1440,"Garjyangkot","","Village development committee","Village development committee"
23534,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1441,"Dillichaur","","Village development committee","Village development committee"
23535,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1442,"Dhapa","","Village development committee","Village development committee"
23536,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1443,"Depalgaun","","Village development committee","Village development committee"
23537,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1444,"Chhumchaur","","Village development committee","Village development committee"
23538,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1445,"Chandannath","","Village development committee","Village development committee"
23539,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1446,"Buvramadichaur","","Village development committee","Village development committee"
23540,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1447,"Birat","","Village development committee","Village development committee"
23541,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",52,"Jumla",1448,"Badki","","Village development committee","Village development committee"
23542,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1493,"Marta","","Village development committee","Village development committee"
23543,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1494,"Thirpu","","Village development committee","Village development committee"
23544,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1495,"Sukatiya","","Village development committee","Village development committee"
23545,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1496,"Sipkhana","","Village development committee","Village development committee"
23546,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1497,"Rupsha","","Village development committee","Village development committee"
23547,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1498,"Ranku","","Village development committee","Village development committee"
23548,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1499,"Ranchuli","","Village development committee","Village development committee"
23549,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1500,"Ramnakot","","Village development committee","Village development committee"
23550,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1501,"Syuna","","Village development committee","Village development committee"
23551,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1502,"Phukot","","Village development committee","Village development committee"
23552,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1503,"Phoi Mahadev","","Village development committee","Village development committee"
23553,157,"NPL","Nepal",4,"Mid-Western",10,"Karnali",53,"Kalikot",1504,"Pakha","","Village development committee","Village development committee"
